transcript_file_id	transcript_file_name	transcript_aliquot_submitter_id	miRNA_file_id	miRNA_file_name	miRNA_aliquot_submitter_id	sample_id	case_id
e43e422d-154e-4cfb-a4eb-566f9d850705	bae6fdb5-9df3-433c-9a4c-e5c159a62bc6.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2672-01B-03R-2302-07	77f0e596-b89d-4ec0-a7b3-8d649402d0b3	e4454241-4af1-4393-9e81-f262c538cc43.mirbase21.mirnas.quantification.txt	TCGA-A6-2672-01B-03R-2303-13	fd3910f9-8c51-4ea8-8816-35f5e8c6f3d2	b612d491-7442-4119-a53c-5ebcc35c31f4
4ae70ca1-83d8-45a9-908c-d021359c2556	213f702a-56fd-4ab0-940c-a71e4e01b6f8.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6586-01A-11R-1774-07	21c41fd7-b3d2-4c06-8b51-d0ba6001638b	7a34210b-80ac-4318-9317-d8d671a67473.mirbase21.mirnas.quantification.txt	TCGA-G4-6586-01A-11H-1773-13	fdff57a6-2ce6-4b58-9bbe-83c0da7f816c	7570761b-c333-40df-ac8c-9b7f94c58ef9
e810dcac-9064-4413-a6c4-88939f2025fa	21196229-e39e-4846-be58-a1055b3ae50e.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6297-01A-11R-1723-07	22200268-21a8-4071-9f09-d9a31dbf7c39	21224a41-7f09-4d0b-9e18-ccb63a2b36be.mirbase21.mirnas.quantification.txt	TCGA-G4-6297-01A-11H-1722-13	fe13b56a-9379-4a6f-ba76-3ea8aa5721ce	622cc1c4-d721-4b5c-a88b-216d6368660b
a04baf3d-536e-4cd1-85cd-d51328e7eb5c	69842b4c-448a-4275-8250-7b31948c56ec.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-6168-01A-11R-1653-07	fba5b4ed-c646-45cc-a69e-a74b5b62677c	d73c943f-fcec-41e9-acc0-c92614e9f520.mirbase21.mirnas.quantification.txt	TCGA-CM-6168-01A-11H-1652-13	ff1f5513-8463-4b1e-b254-72d9e0863d35	75c3004d-1ef4-49f9-86e0-1bb7b9553a3d
7f8413b9-e3b9-4b0c-a6e8-6f85ff41e7f7	2b2c2ebc-e83c-442e-88ae-1a2569ac892f.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-5659-01A-01R-1653-07	0de04114-2aac-43ef-8b7c-f915bda926cf	a1ab1e56-478e-48ad-bb43-d1feda25e5d2.mirbase21.mirnas.quantification.txt	TCGA-A6-5659-01A-01T-1652-13	7bbba7d3-c921-4063-8a82-3496aa6b89d5	98d45099-feae-4dad-aa38-ec03fed6d999
3dd1849c-7ef0-4073-b8bd-c8c8c29afa1b	13649cf2-1dc4-408f-9063-31a2b9bb7157.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6650-01A-11R-1774-07	b7eff53a-20b3-4da7-a2ae-f98780c481f3	a8912425-e2a4-4c91-91fa-e21de6deced5.mirbase21.mirnas.quantification.txt	TCGA-A6-6650-01A-11H-1773-13	9b637a29-ee08-4ab2-8160-7584c170f87b	6cd8d2dd-5545-43b0-b796-ae0506d62eb8
2ec5ba7c-d783-4e99-8ff7-e44554099bed	8ca13509-abad-46b7-92f4-fa741bc52b42.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6650-01A-11R-A278-07	4374854b-3857-4aba-b75f-6759fcbd5312	a66ee079-fc80-4461-be95-0f5e7a8161c9.mirbase21.mirnas.quantification.txt	TCGA-A6-6650-01A-11H-A279-13	9b637a29-ee08-4ab2-8160-7584c170f87b	6cd8d2dd-5545-43b0-b796-ae0506d62eb8
ac084a2d-8222-443a-82ab-c240df09d532	992ce1bc-46a2-4f57-ac7a-c6368c69c67c.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6780-01A-11R-1839-07	99d3623c-4b48-4f0f-a4bd-3069b5e62e3d	2928f748-e8f0-4043-96ef-de184bdd9fc6.mirbase21.mirnas.quantification.txt	TCGA-A6-6780-01A-11H-1838-13	a8635b10-cbf2-461b-b459-e82e2aec4589	88832340-46ad-449c-8f81-6a8e5b495510
af032832-ddac-4fa1-a180-cbe10c1dfda3	90c9f8cd-4c8c-4f07-af2f-e17db69bd561.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6780-01A-11R-A278-07	e3df7a5c-557e-4a79-8608-782480527588	80b4c1a4-cd7e-4dee-85bc-3b7a8810f90c.mirbase21.mirnas.quantification.txt	TCGA-A6-6780-01A-11H-A279-13	a8635b10-cbf2-461b-b459-e82e2aec4589	88832340-46ad-449c-8f81-6a8e5b495510
43fca071-f94f-4e49-ba98-4503c82933c8	ed8896f8-24ef-43a4-ace6-ed9353bd11c2.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-5656-01A-21R-A278-07	dda12f3c-db24-444f-903f-e228c2242a8e	7568969e-d36d-4fae-aab9-bd4809a4f3c8.mirbase21.mirnas.quantification.txt	TCGA-A6-5656-01A-21H-A279-13	b85efaf6-8cb4-4929-b29e-4655c107f61a	eb4e4e09-98b3-4e85-8dd2-75676ff2af14
ac7631fc-3403-4768-9e27-2dbee25e6b06	544499d8-b5a8-4ed8-ae99-6f7a504530e7.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-5656-01A-21R-1839-07	ae737faf-67f8-4a66-aa17-17905d77b001	c079f26c-8ea4-422a-b8f8-9ac958b94175.mirbase21.mirnas.quantification.txt	TCGA-A6-5656-01A-21H-1838-13	b85efaf6-8cb4-4929-b29e-4655c107f61a	eb4e4e09-98b3-4e85-8dd2-75676ff2af14
5b52fc38-4db9-4675-9d2f-bda51f7573a9	4925248f-21e2-476e-937c-02e0a748c77b.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6781-01A-22R-1928-07	550ab51d-f4b0-4223-bfdd-88709ccd38e7	9a4418cf-37e9-47e7-80a6-475b6e24101d.mirbase21.mirnas.quantification.txt	TCGA-A6-6781-01A-22H-1927-13	f1b2ca40-f20a-42de-aba2-4f730d7ccc09	b54865b6-824e-4163-b759-21a6eacc98ce
7f9e682d-be5b-43fb-a0a3-91b3eff63142	ad478846-0a75-4081-ac09-37ee5415d9b4.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6781-01A-22R-A278-07	c15fe461-8490-40b6-912b-0692d130b700	374a7327-7436-4b01-b4ad-daa1cc2f04e4.mirbase21.mirnas.quantification.txt	TCGA-A6-6781-01A-22H-A279-13	f1b2ca40-f20a-42de-aba2-4f730d7ccc09	b54865b6-824e-4163-b759-21a6eacc98ce
